Model;Scenario;Country;languages;Fact;Stance;Rainbow Map;Fact Statistics;Fact Pvalue;Fact MAE;Stance Statistics;Stance Pvalue;Stance MAE
claude-sonnet-4-6;nationality_scenario;North Macedonia;Macedonian;17.48;80.18;29.26;83.5;0.06;0.4;48.5;0.0;0.77
claude-sonnet-4-6;nationality_scenario;North Macedonia;Albanian;17.48;80.18;29.26;83.5;0.06;0.4;48.5;0.0;0.77
claude-sonnet-4-6;nationality_scenario;Norway;Bokmål;62.1;91.39;68.6;101.0;0.26;0.35;107.5;0.0;0.48
claude-sonnet-4-6;nationality_scenario;Poland;Polish;10.84;82.48;20.5;36.5;0.06;0.25;59.0;0.0;0.93
claude-sonnet-4-6;nationality_scenario;Portugal;Portuguese;62.31;88.56;66.99;160.5;0.49;0.42;116.0;0.0;0.48
claude-sonnet-4-6;nationality_scenario;Romania;Romanian;18.11;80.66;18.63;84.0;0.95;0.23;32.0;0.0;0.9
claude-sonnet-4-6;nationality_scenario;Russia;Russian;8.91;61.74;2.0;11.0;0.05;0.15;47.0;0.0;0.85
claude-sonnet-4-6;nationality_scenario;San Marino;Italian;24.97;83.05;14.97;60.5;0.1;0.33;14.0;0.0;0.95
claude-sonnet-4-6;nationality_scenario;Serbia;Serbian;20.25;80.81;35.26;14.5;0.0;0.27;25.0;0.0;0.67
claude-sonnet-4-6;nationality_scenario;Slovakia;Slovak;10.43;81.61;27.17;31.0;0.0;0.34;45.5;0.0;0.81
claude-sonnet-4-6;nationality_scenario;Slovenia;Slovene;40.49;86.72;50.29;60.5;0.1;0.31;92.0;0.0;0.66
claude-sonnet-4-6;nationality_scenario;Spain;Spanish;63.48;90.04;77.97;67.5;0.05;0.42;143.0;0.04;0.37
claude-sonnet-4-6;nationality_scenario;Sweden;Swedish;58.75;89.09;66.07;40.0;0.15;0.28;111.5;0.0;0.48
claude-sonnet-4-6;nationality_scenario;Switzerland;Italian;36.2;91.77;50.12;43.5;0.01;0.31;45.5;0.0;0.68
claude-sonnet-4-6;nationality_scenario;Switzerland;German;36.2;91.77;50.12;43.5;0.01;0.31;45.5;0.0;0.68
claude-sonnet-4-6;nationality_scenario;Switzerland;French;36.2;91.77;50.12;43.5;0.01;0.31;45.5;0.0;0.68
claude-sonnet-4-6;nationality_scenario;Turkey;Turkish;4.86;77.36;4.75;12.0;0.74;0.07;44.5;0.0;1.04
claude-sonnet-4-6;nationality_scenario;Ukraine;Ukrainian;8.63;81.04;18.76;19.0;0.02;0.22;54.5;0.0;0.93
claude-sonnet-4-6;nationality_scenario;United Kingdom;English;54.07;87.69;45.65;207.5;0.19;0.46;79.5;0.0;0.67
gpt-5.4;nationality_scenario;Albania;Albanian;50.3;90.37;35.45;158.0;0.03;0.43;43.0;0.0;0.81
gpt-5.4;nationality_scenario;Andorra;Catalan;71.48;90.72;43.0;55.0;0.0;0.48;45.5;0.0;0.73
gpt-5.4;nationality_scenario;Armenia;Armenian;28.47;91.96;9.16;58.0;0.0;0.37;40.0;0.0;1.19
gpt-5.4;nationality_scenario;Austria;German;65.17;91.66;53.98;280.5;0.19;0.52;74.0;0.0;0.63
gpt-5.4;nationality_scenario;Azerbaijan;Azerbaijani;12.38;86.41;2.25;15.0;0.01;0.18;0.0;0.0;1.15
gpt-5.4;nationality_scenario;Belarus;Belarusian;11.68;88.34;10.16;20.0;0.44;0.1;36.5;0.0;1.12
gpt-5.4;nationality_scenario;Belarus;Russian;11.68;88.34;10.16;20.0;0.44;0.1;36.5;0.0;1.12
gpt-5.4;nationality_scenario;Belgium;Dutch;79.5;91.09;85.31;96.5;0.33;0.24;118.0;0.23;0.27
gpt-5.4;nationality_scenario;Belgium;German;79.5;91.09;85.31;96.5;0.33;0.24;118.0;0.23;0.27
gpt-5.4;nationality_scenario;Belgium;French;79.5;91.09;85.31;96.5;0.33;0.24;118.0;0.23;0.27
gpt-5.4;nationality_scenario;Bosnia & Herzegovina;Bosnian;43.04;91.87;39.63;185.5;0.69;0.45;50.0;0.0;0.78
gpt-5.4;nationality_scenario;Bosnia & Herzegovina;Serbian;43.04;91.87;39.63;185.5;0.69;0.45;50.0;0.0;0.78
gpt-5.4;nationality_scenario;Bosnia & Herzegovina;Croatian;43.04;91.87;39.63;185.5;0.69;0.45;50.0;0.0;0.78
gpt-5.4;nationality_scenario;Bulgaria;Bulgarian;29.91;91.36;21.26;145.0;0.12;0.34;42.0;0.0;1.01
gpt-5.4;nationality_scenario;Croatia;Croatian;57.29;91.59;49.14;194.0;0.19;0.43;57.5;0.0;0.67
gpt-5.4;nationality_scenario;Cyprus;Modern Greek;54.4;90.88;33.69;173.5;0.01;0.53;67.0;0.0;0.88
gpt-5.4;nationality_scenario;Cyprus;Greek;54.4;90.88;33.69;173.5;0.01;0.53;67.0;0.0;0.88
gpt-5.4;nationality_scenario;Cyprus;Turkish;54.4;90.88;33.69;173.5;0.01;0.53;67.0;0.0;0.88
gpt-5.4;nationality_scenario;Czechia;Czech;44.41;91.0;33.17;152.5;0.1;0.41;59.0;0.0;0.87
gpt-5.4;nationality_scenario;Denmark;Danish;66.27;91.45;80.1;81.5;0.03;0.35;112.0;0.04;0.33
gpt-5.4;nationality_scenario;Estonia;Estonian;55.4;93.79;45.91;171.0;0.13;0.41;49.5;0.0;0.74
gpt-5.4;nationality_scenario;Finland;Swedish;67.11;91.44;69.85;113.5;0.67;0.3;88.0;0.0;0.45
gpt-5.4;nationality_scenario;Finland;Finnish;67.11;91.44;69.85;113.5;0.67;0.3;88.0;0.0;0.45
gpt-5.4;nationality_scenario;France;French;72.31;90.78;61.38;95.0;0.12;0.37;81.5;0.0;0.53
gpt-5.4;nationality_scenario;Georgia;Georgian;54.13;92.84;11.88;92.0;0.0;0.7;28.0;0.0;1.15
gpt-5.4;nationality_scenario;Germany;German;65.89;92.06;69.1;190.0;0.55;0.28;108.0;0.0;0.44
gpt-5.4;nationality_scenario;Greece;Modern Greek;71.29;91.05;69.18;252.0;0.82;0.42;63.0;0.0;0.39
gpt-5.4;nationality_scenario;Greece;Greek;71.29;91.05;69.18;252.0;0.82;0.42;63.0;0.0;0.39
gpt-5.4;nationality_scenario;Hungary;Hungarian;34.72;91.23;22.7;119.5;0.06;0.42;37.5;0.0;0.99
gpt-5.4;nationality_scenario;Iceland;Icelandic;80.53;91.66;84.06;79.5;0.53;0.3;94.0;0.18;0.29
gpt-5.4;nationality_scenario;Ireland;Irish;62.51;92.56;62.84;124.0;0.94;0.26;96.5;0.0;0.55
gpt-5.4;nationality_scenario;Ireland;English;62.51;92.56;62.84;124.0;0.94;0.26;96.5;0.0;0.55
gpt-5.4;nationality_scenario;Italy;Italian;44.13;90.89;24.41;143.0;0.01;0.5;66.5;0.0;0.99
gpt-5.4;nationality_scenario;Netherlands;Dutch;67.8;88.64;63.82;212.5;0.49;0.43;92.0;0.0;0.52
gpt-5.4;nationality_scenario;Kosovo;Serbian;55.94;93.89;34.82;91.5;0.0;0.45;31.5;0.0;0.87
gpt-5.4;nationality_scenario;Kosovo;Albanian;55.94;93.89;34.82;91.5;0.0;0.45;31.5;0.0;0.87
gpt-5.4;nationality_scenario;Latvia;Latvian;40.88;91.77;25.74;106.5;0.02;0.41;78.0;0.0;1.02
gpt-5.4;nationality_scenario;Liechtenstein;German;47.24;90.32;28.96;114.0;0.01;0.43;57.0;0.0;0.93
gpt-5.4;nationality_scenario;Lithuania;Lithuanian;44.94;94.04;24.09;61.5;0.0;0.39;26.0;0.0;1.01
gpt-5.4;nationality_scenario;Luxembourg;Luxembourgish;76.71;93.5;68.41;71.5;0.13;0.27;72.5;0.0;0.46
gpt-5.4;nationality_scenario;Luxembourg;German;76.71;93.5;68.41;71.5;0.13;0.27;72.5;0.0;0.46
gpt-5.4;nationality_scenario;Luxembourg;French;76.71;93.5;68.41;71.5;0.13;0.27;72.5;0.0;0.46
gpt-5.4;nationality_scenario;Malta;Maltese;92.47;93.7;88.83;55.5;0.32;0.16;57.0;0.13;0.21
gpt-5.4;nationality_scenario;Malta;English;92.47;93.7;88.83;55.5;0.32;0.16;57.0;0.13;0.21
gpt-5.4;nationality_scenario;Moldova;Romanian;46.24;92.63;38.41;217.0;0.26;0.43;55.0;0.0;0.83
gpt-5.4;nationality_scenario;Monaco;French;26.41;86.21;13.7;68.0;0.01;0.29;42.5;0.0;1.05
gpt-5.4;nationality_scenario;Montenegro;Montenegrin;61.33;91.93;49.28;144.5;0.07;0.42;67.5;0.0;0.69
gpt-5.4;nationality_scenario;North Macedonia;Macedonian;48.86;92.12;29.26;124.0;0.0;0.45;32.0;0.0;0.92
gpt-5.4;nationality_scenario;North Macedonia;Albanian;48.86;92.12;29.26;124.0;0.0;0.45;32.0;0.0;0.92
gpt-5.4;nationality_scenario;Norway;Bokmål;73.05;92.45;68.6;65.0;0.37;0.23;77.0;0.0;0.47
gpt-5.4;nationality_scenario;Poland;Polish;28.87;91.44;20.5;120.0;0.25;0.37;41.5;0.0;1.05
gpt-5.4;nationality_scenario;Portugal;Portuguese;79.29;93.12;66.99;63.5;0.02;0.3;69.5;0.0;0.5
gpt-5.4;nationality_scenario;Romania;Romanian;45.24;91.11;18.63;84.5;0.0;0.5;50.0;0.0;1.05
gpt-5.4;nationality_scenario;Russia;Russian;14.24;86.67;2.0;16.0;0.01;0.22;31.0;0.0;1.19
gpt-5.4;nationality_scenario;San Marino;Italian;50.66;90.26;14.97;16.0;0.0;0.51;21.5;0.0;1.06
gpt-5.4;nationality_scenario;Serbia;Serbian;46.39;91.9;35.26;136.0;0.08;0.4;30.5;0.0;0.82
gpt-5.4;nationality_scenario;Slovakia;Slovak;38.94;92.96;27.17;105.0;0.04;0.35;29.5;0.0;0.94
gpt-5.4;nationality_scenario;Slovenia;Slovene;64.99;92.14;50.29;127.5;0.01;0.42;48.0;0.0;0.66
gpt-5.4;nationality_scenario;Spain;Spanish;81.74;90.59;77.97;167.0;0.6;0.43;147.5;0.03;0.39
gpt-5.4;nationality_scenario;Sweden;Swedish;68.5;91.34;66.07;111.0;0.61;0.32;89.0;0.0;0.48
gpt-5.4;nationality_scenario;Switzerland;Italian;49.68;90.86;50.12;227.0;0.91;0.33;63.0;0.0;0.69
gpt-5.4;nationality_scenario;Switzerland;German;49.68;90.86;50.12;227.0;0.91;0.33;63.0;0.0;0.69
gpt-5.4;nationality_scenario;Switzerland;French;49.68;90.86;50.12;227.0;0.91;0.33;63.0;0.0;0.69
gpt-5.4;nationality_scenario;Turkey;Turkish;9.01;89.58;4.75;21.0;0.16;0.13;28.0;0.0;1.19
gpt-5.4;nationality_scenario;Ukraine;Ukrainian;37.15;91.14;18.76;160.0;0.02;0.51;66.5;0.0;1.07
gpt-5.4;nationality_scenario;United Kingdom;English;55.34;90.62;45.65;290.5;0.11;0.47;88.5;0.0;0.72
gemini-3-flash-preview;nationality_scenario;Albania;Albanian;56.33;53.82;35.45;94.0;0.0;0.46;831.5;0.0;0.68
gemini-3-flash-preview;nationality_scenario;Andorra;Catalan;61.14;53.34;43.0;71.5;0.0;0.43;1003.5;0.08;0.67
gemini-3-flash-preview;nationality_scenario;Armenia;Armenian;10.85;50.4;9.16;39.5;0.67;0.18;238.5;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Austria;German;61.2;52.41;53.98;426.0;0.42;0.61;1342.0;0.96;0.66
gemini-3-flash-preview;nationality_scenario;Azerbaijan;Azerbaijani;6.08;50.21;2.25;5.0;0.13;0.08;52.0;0.0;0.68
gemini-3-flash-preview;nationality_scenario;Belarus;Belarusian;5.44;50.3;10.16;7.5;0.14;0.12;276.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Belarus;Russian;5.44;50.3;10.16;7.5;0.14;0.12;276.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Belgium;Dutch;75.07;53.32;85.31;37.0;0.03;0.22;402.0;0.0;0.64
gemini-3-flash-preview;nationality_scenario;Belgium;German;75.07;53.32;85.31;37.0;0.03;0.22;402.0;0.0;0.64
gemini-3-flash-preview;nationality_scenario;Belgium;French;75.07;53.32;85.31;37.0;0.03;0.22;402.0;0.0;0.64
gemini-3-flash-preview;nationality_scenario;Bosnia & Herzegovina;Bosnian;41.25;51.15;39.63;150.5;0.75;0.35;989.0;0.05;0.62
gemini-3-flash-preview;nationality_scenario;Bosnia & Herzegovina;Serbian;41.25;51.15;39.63;150.5;0.75;0.35;989.0;0.05;0.62
gemini-3-flash-preview;nationality_scenario;Bosnia & Herzegovina;Croatian;41.25;51.15;39.63;150.5;0.75;0.35;989.0;0.05;0.62
gemini-3-flash-preview;nationality_scenario;Bulgaria;Bulgarian;25.18;50.89;21.26;53.5;0.45;0.25;563.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Croatia;Croatian;57.21;51.94;49.14;102.5;0.17;0.36;1287.0;0.73;0.66
gemini-3-flash-preview;nationality_scenario;Cyprus;Modern Greek;62.12;52.65;33.69;131.0;0.0;0.61;831.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Cyprus;Greek;62.12;52.65;33.69;131.0;0.0;0.61;831.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Cyprus;Turkish;62.12;52.65;33.69;131.0;0.0;0.61;831.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Czechia;Czech;31.79;51.12;33.17;153.0;0.8;0.33;819.0;0.0;0.66
gemini-3-flash-preview;nationality_scenario;Denmark;Danish;72.44;51.26;80.1;57.5;0.13;0.26;556.0;0.0;0.67
gemini-3-flash-preview;nationality_scenario;Estonia;Estonian;48.14;53.02;45.91;174.5;0.73;0.36;1061.5;0.16;0.66
gemini-3-flash-preview;nationality_scenario;Finland;Swedish;70.66;52.15;69.85;95.0;1.0;0.27;831.5;0.01;0.66
gemini-3-flash-preview;nationality_scenario;Finland;Finnish;70.66;52.15;69.85;95.0;1.0;0.27;831.5;0.01;0.66
gemini-3-flash-preview;nationality_scenario;France;French;72.65;51.88;61.38;52.0;0.05;0.36;1121.5;0.21;0.66
gemini-3-flash-preview;nationality_scenario;Georgia;Georgian;34.31;50.55;11.88;65.5;0.0;0.44;322.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Germany;German;71.62;52.2;69.1;230.5;0.73;0.36;862.0;0.01;0.6
gemini-3-flash-preview;nationality_scenario;Greece;Modern Greek;73.03;54.97;69.18;150.0;0.52;0.34;967.0;0.03;0.65
gemini-3-flash-preview;nationality_scenario;Greece;Greek;73.03;54.97;69.18;150.0;0.52;0.34;967.0;0.03;0.65
gemini-3-flash-preview;nationality_scenario;Hungary;Hungarian;31.56;49.84;22.7;67.0;0.16;0.29;656.0;0.0;0.67
gemini-3-flash-preview;nationality_scenario;Iceland;Icelandic;80.53;55.0;84.06;63.5;0.54;0.29;492.0;0.0;0.63
gemini-3-flash-preview;nationality_scenario;Ireland;Irish;56.57;52.31;62.84;60.0;0.27;0.32;1066.5;0.12;0.65
gemini-3-flash-preview;nationality_scenario;Ireland;English;56.57;52.31;62.84;60.0;0.27;0.32;1066.5;0.12;0.65
gemini-3-flash-preview;nationality_scenario;Italy;Italian;29.75;51.24;24.41;125.0;0.31;0.32;605.5;0.0;0.67
gemini-3-flash-preview;nationality_scenario;Netherlands;Dutch;72.89;52.4;63.82;79.5;0.13;0.37;1013.5;0.13;0.67
gemini-3-flash-preview;nationality_scenario;Kosovo;Serbian;50.34;52.62;34.82;88.0;0.01;0.39;836.5;0.0;0.67
gemini-3-flash-preview;nationality_scenario;Kosovo;Albanian;50.34;52.62;34.82;88.0;0.01;0.39;836.5;0.0;0.67
gemini-3-flash-preview;nationality_scenario;Latvia;Latvian;28.0;51.08;25.74;152.5;0.79;0.37;626.5;0.0;0.65
gemini-3-flash-preview;nationality_scenario;Liechtenstein;German;33.02;51.27;28.96;143.5;0.61;0.34;656.5;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Lithuania;Lithuanian;37.93;52.01;24.09;63.0;0.04;0.36;567.0;0.0;0.66
gemini-3-flash-preview;nationality_scenario;Luxembourg;Luxembourgish;71.97;54.55;68.41;106.0;0.51;0.32;926.0;0.06;0.64
gemini-3-flash-preview;nationality_scenario;Luxembourg;German;71.97;54.55;68.41;106.0;0.51;0.32;926.0;0.06;0.64
gemini-3-flash-preview;nationality_scenario;Luxembourg;French;71.97;54.55;68.41;106.0;0.51;0.32;926.0;0.06;0.64
gemini-3-flash-preview;nationality_scenario;Malta;Maltese;85.5;57.34;88.83;84.0;0.66;0.29;399.5;0.0;0.61
gemini-3-flash-preview;nationality_scenario;Malta;English;85.5;57.34;88.83;84.0;0.66;0.29;399.5;0.0;0.61
gemini-3-flash-preview;nationality_scenario;Moldova;Romanian;40.2;52.03;38.41;198.5;0.92;0.42;992.0;0.05;0.67
gemini-3-flash-preview;nationality_scenario;Monaco;French;11.99;50.76;13.7;23.0;0.65;0.13;299.5;0.0;0.66
gemini-3-flash-preview;nationality_scenario;Montenegro;Montenegrin;54.82;56.51;49.28;195.5;0.45;0.46;1093.5;0.29;0.63
gemini-3-flash-preview;nationality_scenario;North Macedonia;Macedonian;47.89;52.0;29.26;87.5;0.01;0.49;728.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;North Macedonia;Albanian;47.89;52.0;29.26;87.5;0.01;0.49;728.0;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Norway;Bokmål;75.4;51.66;68.6;65.0;0.23;0.31;921.5;0.02;0.66
gemini-3-flash-preview;nationality_scenario;Poland;Polish;17.34;50.91;20.5;68.5;0.46;0.22;489.5;0.0;0.68
gemini-3-flash-preview;nationality_scenario;Portugal;Portuguese;81.4;56.63;66.99;85.0;0.02;0.41;994.5;0.15;0.62
gemini-3-flash-preview;nationality_scenario;Romania;Romanian;35.06;51.21;18.63;62.5;0.01;0.37;450.5;0.0;0.68
gemini-3-flash-preview;nationality_scenario;Russia;Russian;1.55;50.0;2.0;4.0;0.72;0.05;61.5;0.0;0.68
gemini-3-flash-preview;nationality_scenario;San Marino;Italian;37.14;54.7;14.97;46.0;0.0;0.39;292.5;0.0;0.7
gemini-3-flash-preview;nationality_scenario;Serbia;Serbian;44.44;51.22;35.26;58.5;0.08;0.3;909.0;0.02;0.67
gemini-3-flash-preview;nationality_scenario;Slovakia;Slovak;28.41;50.34;27.17;78.5;0.76;0.24;732.5;0.0;0.69
gemini-3-flash-preview;nationality_scenario;Slovenia;Slovene;58.13;53.06;50.29;138.0;0.14;0.39;1214.5;0.45;0.65
gemini-3-flash-preview;nationality_scenario;Spain;Spanish;79.52;53.65;77.97;139.5;0.76;0.41;606.0;0.0;0.64
Qwen/Qwen3.5-2B;language_nationality_scenario;Albania;Albanian;8.13;63.28;35.45;69.0;0.0;0.54;553.5;0.0;0.73
Qwen/Qwen3.5-2B;language_nationality_scenario;Andorra;Catalan;54.4;59.75;43.0;263.5;0.18;0.62;845.0;0.04;0.75
Qwen/Qwen3.5-2B;language_nationality_scenario;Armenia;Armenian;14.16;60.66;9.16;47.0;0.46;0.32;178.5;0.0;0.84
Qwen/Qwen3.5-2B;language_nationality_scenario;Austria;German;14.82;59.28;53.98;70.0;0.0;0.64;983.0;0.43;0.62
Qwen/Qwen3.5-2B;language_nationality_scenario;Azerbaijan;Azerbaijani;50.96;63.41;2.25;29.0;0.0;0.73;52.0;0.0;0.88
Qwen/Qwen3.5-2B;language_nationality_scenario;Belarus;Belarusian;97.79;57.52;10.16;0.0;0.0;1.2;240.0;0.0;0.8
Qwen/Qwen3.5-2B;language_nationality_scenario;Belarus;Russian;71.04;64.95;10.16;26.5;0.0;0.88;97.5;0.0;0.83
Qwen/Qwen3.5-2B;language_nationality_scenario;Belgium;Dutch;26.23;59.11;85.31;54.5;0.0;0.93;367.0;0.0;0.6
Qwen/Qwen3.5-2B;language_nationality_scenario;Belgium;German;15.53;59.92;85.31;0.0;0.0;0.96;298.5;0.0;0.55
Qwen/Qwen3.5-2B;language_nationality_scenario;Belgium;French;32.0;60.79;85.31;56.0;0.0;0.84;358.0;0.0;0.56
Qwen/Qwen3.5-2B;language_nationality_scenario;Bosnia & Herzegovina;Bosnian;69.29;60.47;39.63;180.0;0.0;0.73;594.0;0.01;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;Bosnia & Herzegovina;Serbian;62.24;59.01;39.63;176.0;0.01;0.64;594.5;0.01;0.63
Qwen/Qwen3.5-2B;language_nationality_scenario;Bosnia & Herzegovina;Croatian;68.69;64.42;39.63;153.0;0.0;0.69;539.0;0.0;0.68
Qwen/Qwen3.5-2B;language_nationality_scenario;Bulgaria;Bulgarian;50.38;65.78;21.26;130.0;0.0;0.67;263.5;0.0;0.78
Qwen/Qwen3.5-2B;language_nationality_scenario;Croatia;Croatian;55.38;68.56;49.14;261.0;0.53;0.61;448.5;0.01;0.62
Qwen/Qwen3.5-2B;language_nationality_scenario;Cyprus;Modern Greek;67.08;67.49;33.69;392.5;0.0;0.97;533.0;0.0;0.81
Qwen/Qwen3.5-2B;language_nationality_scenario;Cyprus;Greek;67.08;67.49;33.69;392.5;0.0;0.97;533.0;0.0;0.81
Qwen/Qwen3.5-2B;language_nationality_scenario;Cyprus;Turkish;0.0;50.0;33.69;0.0;0.0;0.46;896.0;0.01;0.67
Qwen/Qwen3.5-2B;language_nationality_scenario;Czechia;Czech;67.74;65.83;33.17;141.0;0.0;0.77;281.0;0.0;0.68
Qwen/Qwen3.5-2B;language_nationality_scenario;Denmark;Danish;28.48;55.65;80.1;87.0;0.0;0.84;483.5;0.0;0.61
Qwen/Qwen3.5-2B;language_nationality_scenario;Estonia;Estonian;61.75;58.74;45.91;145.0;0.02;0.52;576.0;0.07;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;Finland;Swedish;19.63;58.59;69.85;69.0;0.0;0.78;753.0;0.04;0.6
Qwen/Qwen3.5-2B;language_nationality_scenario;Finland;Finnish;27.23;56.09;69.85;188.0;0.0;0.85;679.0;0.02;0.62
Qwen/Qwen3.5-2B;language_nationality_scenario;France;French;16.34;57.48;61.38;24.5;0.0;0.67;1079.5;0.44;0.69
Qwen/Qwen3.5-2B;language_nationality_scenario;Georgia;Georgian;68.97;60.97;11.88;93.5;0.0;0.9;96.0;0.0;0.76
Qwen/Qwen3.5-2B;language_nationality_scenario;Germany;German;15.0;60.29;69.1;141.0;0.0;0.9;847.5;0.14;0.55
Qwen/Qwen3.5-2B;language_nationality_scenario;Greece;Modern Greek;51.97;64.56;69.18;369.0;0.14;0.85;706.0;0.34;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;Greece;Greek;51.97;64.56;69.18;369.0;0.14;0.85;706.0;0.34;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;Hungary;Hungarian;80.84;64.08;22.7;280.5;0.0;1.11;321.0;0.0;0.78
Qwen/Qwen3.5-2B;language_nationality_scenario;Iceland;Icelandic;30.09;55.48;84.06;183.0;0.0;0.97;367.5;0.0;0.61
Qwen/Qwen3.5-2B;language_nationality_scenario;Ireland;Irish;99.99;50.0;62.84;0.0;0.0;0.51;984.5;0.04;0.68
Qwen/Qwen3.5-2B;language_nationality_scenario;Ireland;English;93.21;70.56;62.84;67.5;0.0;0.54;605.0;0.33;0.57
Qwen/Qwen3.5-2B;language_nationality_scenario;Italy;Italian;52.81;70.77;24.41;205.5;0.0;0.7;142.0;0.0;0.79
Qwen/Qwen3.5-2B;language_nationality_scenario;Netherlands;Dutch;14.07;58.29;63.82;26.5;0.0;0.72;960.5;0.26;0.71
Qwen/Qwen3.5-2B;language_nationality_scenario;Kosovo;Serbian;59.48;57.76;34.82;249.0;0.02;0.81;456.5;0.0;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;Kosovo;Albanian;9.51;63.29;34.82;70.5;0.0;0.54;528.0;0.0;0.74
Qwen/Qwen3.5-2B;language_nationality_scenario;Latvia;Latvian;29.91;64.97;25.74;209.0;0.63;0.53;381.0;0.0;0.8
Qwen/Qwen3.5-2B;language_nationality_scenario;Liechtenstein;German;7.75;57.07;28.96;20.0;0.0;0.37;600.5;0.0;0.71
Qwen/Qwen3.5-2B;language_nationality_scenario;Lithuania;Lithuanian;53.26;74.19;24.09;201.5;0.0;0.78;311.0;0.0;0.93
Qwen/Qwen3.5-2B;language_nationality_scenario;Luxembourg;Luxembourgish;73.25;56.7;68.41;71.0;0.33;0.3;673.5;0.08;0.61
Qwen/Qwen3.5-2B;language_nationality_scenario;Luxembourg;German;15.43;60.58;68.41;49.5;0.0;0.8;845.0;0.14;0.62
Qwen/Qwen3.5-2B;language_nationality_scenario;Luxembourg;French;39.76;66.61;68.41;132.0;0.0;0.67;672.5;0.55;0.57
Qwen/Qwen3.5-2B;language_nationality_scenario;Malta;Maltese;52.7;48.91;88.83;140.5;0.0;0.68;259.0;0.0;0.74
Qwen/Qwen3.5-2B;language_nationality_scenario;Malta;English;88.26;69.11;88.83;87.0;0.75;0.31;227.5;0.0;0.48
Qwen/Qwen3.5-2B;language_nationality_scenario;Moldova;Romanian;67.18;71.2;38.41;389.5;0.02;0.92;296.5;0.0;0.7
Qwen/Qwen3.5-2B;language_nationality_scenario;Monaco;French;25.57;61.76;13.7;39.5;0.08;0.39;257.0;0.0;0.81
Qwen/Qwen3.5-2B;language_nationality_scenario;Montenegro;Montenegrin;99.99;50.0;49.28;0.0;0.0;0.69;1342.0;0.96;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;North Macedonia;Macedonian;83.38;61.36;29.26;116.5;0.0;0.93;406.5;0.0;0.72
Qwen/Qwen3.5-2B;language_nationality_scenario;North Macedonia;Albanian;11.95;60.47;29.26;89.5;0.01;0.48;495.0;0.0;0.76
Qwen/Qwen3.5-2B;language_nationality_scenario;Norway;Bokmål;10.0;58.8;68.6;67.5;0.0;0.89;880.0;0.15;0.63
Qwen/Qwen3.5-2B;language_nationality_scenario;Poland;Polish;54.1;71.42;20.5;142.5;0.0;0.74;218.0;0.0;0.88
Qwen/Qwen3.5-2B;language_nationality_scenario;Portugal;Portuguese;75.34;66.69;66.99;245.0;0.37;0.58;528.0;0.89;0.59
Qwen/Qwen3.5-2B;language_nationality_scenario;Romania;Romanian;71.63;69.22;18.63;297.0;0.0;1.07;154.5;0.0;0.84
Qwen/Qwen3.5-2B;language_nationality_scenario;Russia;Russian;74.03;66.85;2.0;0.0;0.0;0.99;0.0;0.0;0.89
Qwen/Qwen3.5-2B;language_nationality_scenario;San Marino;Italian;80.0;63.8;14.97;178.0;0.0;1.11;196.0;0.0;0.83
Qwen/Qwen3.5-2B;language_nationality_scenario;Serbia;Serbian;55.24;71.17;35.26;213.5;0.06;0.71;284.0;0.0;0.74
Qwen/Qwen3.5-2B;language_nationality_scenario;Slovakia;Slovak;51.12;62.52;27.17;228.0;0.02;0.78;413.0;0.0;0.77
Qwen/Qwen3.5-2B;language_nationality_scenario;Slovenia;Slovene;54.1;67.95;50.29;280.0;0.57;0.62;520.5;0.01;0.66
Qwen/Qwen3.5-2B;language_nationality_scenario;Spain;Spanish;73.59;76.57;77.97;206.5;0.42;0.46;443.0;0.54;0.48
Qwen/Qwen3.5-2B;language_nationality_scenario;Sweden;Swedish;17.76;56.27;66.07;99.5;0.0;0.82;927.0;0.06;0.67
Qwen/Qwen3.5-2B;language_nationality_scenario;Switzerland;Italian;67.13;72.11;50.12;106.0;0.03;0.52;162.5;0.0;0.5
Qwen/Qwen3.5-2B;language_nationality_scenario;Switzerland;German;17.86;56.99;50.12;104.0;0.0;0.6;1061.5;0.38;0.68
Qwen/Qwen3.5-2B;language_nationality_scenario;Switzerland;French;25.9;62.73;50.12;91.0;0.0;0.51;875.0;0.1;0.71
Qwen/Qwen3.5-2B;language_nationality_scenario;Turkey;Turkish;0.0;50.0;4.75;0.0;0.07;0.07;118.0;0.0;0.68
